2,1,24:08:04:08:08:19,10/4/2024 8:08:23 AM,500,0,False,False,False,False,0,100,63.00001,5.19575,148.1001,9.1,148.1001,9.1,2.809958,2.809958,2.809958,False,False
2,1,24:08:04:08:08:19,10/4/2024 8:08:25 AM,500,0,False,False,False,False,0,-25,77.04931,5.731944,135.7001,29.40001,136.3001,29.80001,1.558687,1.605359,2.17299,True,True
2,1,24:08:04:08:08:19,10/4/2024 8:08:28 AM,500,0,False,False,False,False,0,-25,125.7292,4.006153,138.3001,10.60001,138.7002,10.80001,1.830831,1.864639,2.515163,True,True
2,1,24:08:04:08:08:19,10/4/2024 8:08:31 AM,500,0,False,False,False,False,0,100,66.54044,4.750708,291.8,22.1,316.5003,26.40002,1.04325,2.8728,2.8728,True,False
