2,1,24:06:04:08:06:26,10/4/2024 8:06:32 AM,500,0,False,False,False,False,0,100,131.4555,4.70283,240,16.8,240,16.8,4.873088,4.873088,4.873088,False,False
2,1,24:06:04:08:06:26,10/4/2024 8:06:36 AM,500,0,False,False,False,False,0,100,25.04917,4.957651,0,0,0,0,3.880486,3.880486,3.880486,False,False
2,1,24:06:04:08:06:26,10/4/2024 8:06:39 AM,500,0,False,False,False,False,0,-25,69.12441,4.807611,174.3,5.999997,175.2,6.399996,2.846757,2.884758,3.294203,True,True
2,1,24:06:04:08:06:26,10/4/2024 8:06:42 AM,500,0,False,False,False,False,0,100,93.35596,4.927551,89.19998,6.099998,89.29998,6.099998,1.722796,2.95556,2.95556,True,False
