1,1,1,24:13:30:12:13:04,10/30/2024 12:13:08 AM,500,0,False,False,False,False,0,100,87,5.347422,103.2,3.499999,154.2,5.399997,2.156991,2.544887,2.544887,True,False
1,1,1,24:13:30:12:13:04,10/30/2024 12:13:13 AM,500,0,False,False,False,False,0,100,79.63857,4.32816,173.2,9.499998,476.9001,155,1.268094,4.480605,4.480605,True,False
