1,1,24:33:30:01:33:04,8/30/2024 1:33:08 PM,500,100,False,False,False,False,0,-25,164,4.86905,205.5001,26.60001,207.9001,27.30001,True,True
1,1,24:33:30:01:33:04,8/30/2024 1:33:10 PM,500,100,False,False,False,False,0,-25,29.17118,4.442296,49.89998,7.399997,49.89998,8.599998,True,True
