1,1,24:47:30:12:47:53,8/30/2024 12:48:04 PM,500,100,False,False,False,False,0,-25,113.1257,4.698783,239.4004,37.69998,239.4004,37.79998,True,True
1,1,24:47:30:12:47:53,8/30/2024 12:48:10 PM,500,100,False,False,False,False,0,-25,39.27526,4.013391,82.10001,10.3,90.10001,15.4,True,True
