1,31:01:10:04,3/31/2024 1:10:16 AM,50,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0186554286629,500,0.0200373108573258,49.9068965451715,4.325714
2,31:01:10:04,3/31/2024 1:10:28 AM,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99998633528594,9944,0.00100563016243825,994.401358821023,3.88
