1,1,24:21:30:01:21:54,8/30/2024 1:22:00 PM,500,100,False,False,False,False,0,-25,173,4.972473,249.0002,30.00003,250.1003,32.10003,True,True
1,1,24:21:30:01:21:54,8/30/2024 1:22:02 PM,500,100,False,False,False,False,0,-25,16.70033,5.632453,20.30001,5.399998,20.50001,5.399998,True,True
