1,4/29/2024 12:23:16 PM,1.2,-0.1
1,4/29/2024 12:23:16 PM,0.8,-0.1
1,4/29/2024 12:23:16 PM,0.5,-0.1
1,4/29/2024 12:23:16 PM,0.1,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0.1,0
1,4/29/2024 12:23:16 PM,0.1,0
1,4/29/2024 12:23:16 PM,0.1,0
1,4/29/2024 12:23:16 PM,0.3,0
1,4/29/2024 12:23:16 PM,0.2,0
1,4/29/2024 12:23:16 PM,0.1,0
1,4/29/2024 12:23:16 PM,0.1,0
1,4/29/2024 12:23:16 PM,0.2,0
1,4/29/2024 12:23:16 PM,0.4,0
1,4/29/2024 12:23:16 PM,0.6,-0.1
1,4/29/2024 12:23:16 PM,0.9,0
1,4/29/2024 12:23:16 PM,1.2,0
1,4/29/2024 12:23:16 PM,1.3,-0.1
1,4/29/2024 12:23:16 PM,1.4,0
1,4/29/2024 12:23:16 PM,1.3,0
1,4/29/2024 12:23:16 PM,1.3,-0.1
1,4/29/2024 12:23:16 PM,2.4,0
1,4/29/2024 12:23:16 PM,1.2,0
1,4/29/2024 12:23:16 PM,1.4,0
1,4/29/2024 12:23:16 PM,1.6,0
1,4/29/2024 12:23:16 PM,2,-0.1
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,2.6,-0.1
1,4/29/2024 12:23:16 PM,4.9,-0.2
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,2.1,-0.1
1,4/29/2024 12:23:16 PM,1.8,-0.1
1,4/29/2024 12:23:16 PM,1.3,-0.1
1,4/29/2024 12:23:16 PM,0.8,-0.1
1,4/29/2024 12:23:16 PM,0.4,-0.1
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0.1,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0.1,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0.1,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0.3,0
1,4/29/2024 12:23:16 PM,0.2,0
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0.2,0
1,4/29/2024 12:23:16 PM,0.1,0
1,4/29/2024 12:23:16 PM,0.1,0
1,4/29/2024 12:23:16 PM,0.1,0
1,4/29/2024 12:23:16 PM,0.1,0
1,4/29/2024 12:23:16 PM,0.5,0.1
1,4/29/2024 12:23:16 PM,0.6,0.1
1,4/29/2024 12:23:16 PM,0.8,0.2
1,4/29/2024 12:23:16 PM,0.6,0.1
1,4/29/2024 12:23:16 PM,0.7,0.2
1,4/29/2024 12:23:16 PM,0.7,0
1,4/29/2024 12:23:16 PM,0.6,0.2
1,4/29/2024 12:23:16 PM,0.9,0.2
1,4/29/2024 12:23:16 PM,0.7,0.1
1,4/29/2024 12:23:16 PM,0.8,0.2
1,4/29/2024 12:23:16 PM,0.8,0.1
1,4/29/2024 12:23:16 PM,0.8,0
1,4/29/2024 12:23:16 PM,0.8,0
1,4/29/2024 12:23:16 PM,0.7,0
1,4/29/2024 12:23:16 PM,0.7,0
1,4/29/2024 12:23:16 PM,1.2,0
1,4/29/2024 12:23:16 PM,0.2,0
1,4/29/2024 12:23:16 PM,0.8,-0.1
1,4/29/2024 12:23:16 PM,0.7,0
1,4/29/2024 12:23:16 PM,0.7,-0.1
1,4/29/2024 12:23:16 PM,0.7,0
1,4/29/2024 12:23:16 PM,0.7,0
1,4/29/2024 12:23:16 PM,0.8,0
1,4/29/2024 12:23:16 PM,0.8,0.1
1,4/29/2024 12:23:16 PM,1.1,0.1
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,1,0
1,4/29/2024 12:23:16 PM,1.6,0.2
1,4/29/2024 12:23:16 PM,0.5,0.1
1,4/29/2024 12:23:16 PM,0,0
1,4/29/2024 12:23:16 PM,0.6,0.1
1,4/29/2024 12:23:16 PM,0.6,0.1
1,4/29/2024 12:23:16 PM,0.7,0.2
1,4/29/2024 12:23:16 PM,0.7,0.1
