1,1,500,100,False,False,False,False,0,0,9/3/2024 3:36:56 PM,-0.4,-0.2,1.45,0.5000001,-3.7,NaN,(0.00000, -0.00347, 0.00000, 0.99999),(-6.21, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.00607872,9/3/2024 3:36:56 PM,0,0,1.450555,0.5000001,-3.699998,0,(0.00000, -0.00349, 0.00000, 0.99999),(-6.21, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.009078979,9/3/2024 3:36:56 PM,-0.5,-0.3,1.450555,0.5000001,-3.699998,0,(0.00000, -0.00783, 0.00000, 0.99997),(-6.21, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.01107979,9/3/2024 3:36:56 PM,0,0,1.45125,0.5000001,-3.69999,0,(0.00000, -0.00785, 0.00000, 0.99997),(-6.21, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.01307869,9/3/2024 3:36:56 PM,0,0,1.451253,0.5000001,-3.69999,0,(0.00000, -0.00785, 0.00000, 0.99997),(-6.21, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.0150795,9/3/2024 3:36:56 PM,-0.3,-0.1,1.451253,0.5000001,-3.69999,0,(0.00000, -0.01046, 0.00000, 0.99995),(-6.21, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.01708031,9/3/2024 3:36:56 PM,0,0,1.45167,0.5000001,-3.699983,0,(0.00000, -0.01047, 0.00000, 0.99995),(-6.21, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.01907921,9/3/2024 3:36:56 PM,0,0,1.451672,0.5000001,-3.699983,0,(0.00000, -0.01047, 0.00000, 0.99995),(-6.21, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.02108002,9/3/2024 3:36:56 PM,0,0,1.451672,0.5000001,-3.699983,0,(0.00000, -0.01047, 0.00000, 0.99995),(-6.21, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.02308273,9/3/2024 3:36:56 PM,-0.1,-0.1,1.451672,0.5000001,-3.699983,0,(0.00000, -0.01134, 0.00000, 0.99994),(-6.21, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.02508163,9/3/2024 3:36:56 PM,0,0,1.451811,0.5000001,-3.69998,0,(0.00000, -0.01134, 0.00000, 0.99994),(-6.20, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.02708244,9/3/2024 3:36:56 PM,0,0,1.451812,0.5000001,-3.69998,0,(0.00000, -0.01134, 0.00000, 0.99994),(-6.20, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.02908325,9/3/2024 3:36:56 PM,0,0,1.451812,0.5000001,-3.69998,0,(0.00000, -0.01134, 0.00000, 0.99994),(-6.20, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.03108406,9/3/2024 3:36:56 PM,-0.1,0,1.451812,0.5000001,-3.69998,0,(0.00000, -0.01221, 0.00000, 0.99993),(-6.20, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.03308296,9/3/2024 3:36:56 PM,0,0,1.451951,0.5000001,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.20, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.03508568,9/3/2024 3:36:56 PM,0,0,1.451951,0.5000001,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.20, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.03708458,9/3/2024 3:36:56 PM,0,0,1.451951,0.5000001,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.20, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.03908539,9/3/2024 3:36:56 PM,0,0,1.451951,0.5000001,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.20, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.0410862,9/3/2024 3:36:56 PM,0,0,1.451951,0.5000001,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.20, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.0430851,9/3/2024 3:36:56 PM,0,0,1.451951,0.5000001,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.20, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.04508591,9/3/2024 3:36:56 PM,0,0,1.451951,0.5000001,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.20, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.04708672,9/3/2024 3:36:56 PM,0,0,1.451951,0.5000001,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.20, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.04908562,9/3/2024 3:36:56 PM,0,0,1.451951,0.5000001,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.20, 1.20, -1.21),False
1,1,500,100,False,False,False,False,0,0.05108643,9/3/2024 3:36:56 PM,0,0,1.451951,0.4989785,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.20, 1.20, -1.22),False
1,1,500,100,False,False,False,False,0,0.05308914,9/3/2024 3:36:56 PM,0,0,1.451951,0.4979151,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.20, 1.20, -1.22),False
1,1,500,100,False,False,False,False,0,0.05508804,9/3/2024 3:36:56 PM,0,0,1.451951,0.4968145,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.20, 1.20, -1.22),False
1,1,500,100,False,False,False,False,0,0.05708694,9/3/2024 3:36:56 PM,0,0,1.451951,0.4956731,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.20, 1.20, -1.22),False
1,1,500,100,False,False,False,False,0,0.05908775,9/3/2024 3:36:56 PM,0,0,1.451951,0.4949999,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.19, 1.20, -1.22),False
1,1,500,100,False,False,False,False,0,0.06108665,9/3/2024 3:36:56 PM,0,0,1.451951,0.4949999,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.19, 1.20, -1.22),False
1,1,500,100,False,False,False,False,0,0.06308746,9/3/2024 3:36:56 PM,0,0.1,1.451951,0.4949999,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.19, 1.20, -1.22),False
1,1,500,100,False,False,False,False,0,0.06508827,9/3/2024 3:36:56 PM,0,0,1.451951,0.4949999,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.19, 1.20, -1.22),False
1,1,500,100,False,False,False,False,0,0.06712341,9/3/2024 3:36:56 PM,0,0,1.451951,0.4949999,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.19, 1.20, -1.22),False
1,1,500,100,False,False,False,False,0,0.06912613,9/3/2024 3:36:56 PM,0,0,1.451951,0.4949999,-3.699976,0,(0.00000, -0.01222, 0.00000, 0.99993),(-6.19, 1.20, -1.22),False
