55,5,1,24:51:13:12:51:44,11/13/2024 12:51:55 PM,500,700,False,False,False,False,0,-25,46,4.477576,126.3,89.79996,127.8,89.89996,4.363012,4.880317,7.031805,True,True
55,5,1,24:51:13:12:51:44,11/13/2024 12:52:01 PM,500,700,False,False,False,False,0,-25,104.2888,5.136654,225.6,25.20003,225.6,25.20003,5.711901,5.848344,6.632597,True,True
