1,24:38:05:03:38:32,5/5/2024 3:39:36 AM,500,2,1340,169,54,54,10,0.3195266,10,2,117.113,2446.994,326.9048,2773.898,60.0072654078249,26266,0.00228459854594628,437.713663862025,0,0,0,0,5
2,24:38:05:03:38:32,5/5/2024 3:40:40 AM,500,4,1930,205,73,73,7,0.3560975,14,2,114.45,2558.706,343.5043,2902.21,60.0090338652954,27158,0.00220962640346474,452.5651931168,0,0,0,0,5
3,24:38:05:03:38:32,5/5/2024 3:41:43 AM,500,3,2250,186,75,75,8,0.4032258,15,0,91.71799,2503.403,343.0052,2846.408,60.0104054221883,27913,0.00214990883897067,465.1360010589,0,0,0,0,4.807421
4,24:38:05:03:38:32,5/5/2024 3:42:46 AM,500,0,1440,191,54,54,6,0.2827225,10,1,93.37888,2259.083,351.9037,2610.987,60.0097937458195,24798,0.00241994490466245,413.232548424273,0,0,0,0,4.651429
5,24:38:05:03:38:32,5/5/2024 3:43:48 AM,500,1,1450,170,55,55,7,0.3235294,10,1,83.63863,1947.483,302.7023,2250.186,60.010023454146,25931,0.00231421940743303,432.111145895719,0,0,0,0,5
