1,1,24:22:30:01:22:38,8/30/2024 1:22:47 PM,500,100,False,False,False,False,0,-25,170,4.181942,252.4001,37.00002,252.4001,37.00002,True,True
1,1,24:22:30:01:22:38,8/30/2024 1:23:01 PM,500,100,False,False,False,False,0,-25,11.9015,4.18478,832.6998,73.09982,832.6998,73.09982,True,True
1,1,24:22:30:01:22:38,8/30/2024 1:23:04 PM,500,100,False,False,False,False,0,-25,46.0273,4.2165,226.9001,28.60002,227.0001,28.80002,True,True
