55,5,1,24:03:13:12:03:45,11/13/2024 12:03:53 PM,500,700,False,False,False,False,0,-25,96,5.193716,375.6001,26.70002,376.0001,26.70002,2.165102,2.701871,4.151718,True,True
55,5,1,24:03:13:12:03:45,11/13/2024 12:04:04 PM,500,700,False,False,False,False,0,-25,119.2258,4.42977,232.1002,25.00002,237.0003,25.90003,5.600304,6.245927,11.10252,True,True
