55,5,1,24:15:30:12:15:21,10/30/2024 12:15:27 AM,500,700,False,False,True,False,0,100,12.99999,4.476066,8.299997,17.3,8.299997,17.3,3.089444,3.089444,3.089444,False,False
55,5,1,24:15:30:12:15:21,10/30/2024 12:15:33 AM,500,700,False,False,True,False,0,100,34.67141,5.605381,295.4,19.10001,295.4,19.10001,4.500731,4.500731,4.500731,False,False
