1,1,24:36:03:03:36:56,9/3/2024 3:37:28 PM,500,100,False,False,False,False,0,940,119,44,44,3,1,0.3697479,8,3,58.02545,2445.194,329.7022,2774.896,29.9999858473893,14925,0.00201004930300766,497.500234697571,0,0,0,0,1589.6,1576.3,632.355,40.27975,198.7,197.0375,5.034968,7.218128,5
1,2,24:36:03:03:36:56,9/3/2024 3:38:01 PM,7,100,False,False,False,False,1,120,104,22,22,1,0,0.2115385,4,5,63.23284,1765.4,137.5,1902.9,30.047845736146,209,0.143769596823665,6.95557351549446,0,0,0,0,554.7,553.7,309.8319,18.70137,138.675,138.425,4.675343,4.000048,1
1,3,24:36:03:03:36:56,9/3/2024 3:38:33 PM,7,100,False,False,False,False,2,170,107,27,27,2,0,0.2523364,3,4,81.40713,1383.3,129.7,1513,30.000122487545,210,0.142857726131167,6.99997141968952,0,0,0,0,517.7,517.7,136.0351,14.30598,172.5667,172.5667,4.768659,4.714294,1
