2,1,24:07:04:08:07:09,10/4/2024 8:07:12 AM,500,0,False,False,False,False,0,100,42,4.383385,57.59999,5.099999,57.59999,5.099999,2.277594,2.277594,2.277594,False,False
2,1,24:07:04:08:07:09,10/4/2024 8:07:16 AM,500,0,False,False,False,False,0,100,157.7451,5.610273,178.1,17,178.1,17,3.261274,3.261274,3.261274,False,False
2,1,24:07:04:08:07:09,10/4/2024 8:07:17 AM,500,0,False,False,False,False,0,100,16.99892,4.54104,19.1,4.7,23,6.300001,1.506196,1.679119,1.679119,True,False
