1,24:04:05:11:04:00,5/5/2024 11:04:13 PM,500,0,170,25,7,7,0,0.28,1,0,20.52547,242.0001,128.4999,370.5,10.0024769996526,4450,0.00224774764037136,444.889800811796,0,0,0,0,3.5
2,24:04:05:11:04:00,5/5/2024 11:04:25 PM,500,4,300,29,10,10,2,0.3448276,2,0,24.36737,577.0007,75.29982,652.3005,10.0014871921157,4539,0.00220345608991314,453.832506387463,0,0,0,0,4.1
